Index,System Time,Channel,Direction,Frame ID,Data
1,22:14:06.064,ch1,R,0x00c6,x| 80 23 80 0A 80 08 B0 9A
2,22:14:06.064,ch1,R,0x012e,x| C7 80 02 7F E0 FF FF 00
3,22:14:06.064,ch1,R,0x029a,x| 00 00 00 00 00 00 0C F3
4,22:14:06.064,ch1,R,0x02b7,x| 00 E0 FF FE 01
5,22:14:06.064,ch1,R,0x05d7,x| 00 00 12 7F 09 F0 C0
6,22:14:06.066,ch1,R,0x0350,x| C7 4E 82 BE 14 98 94 85
7,22:14:06.066,ch1,R,0x055d,x| 01 1D F0 00 91 C0 00 00
8,22:14:06.070,ch1,R,0x0186,x| 17 A4 31 93 1C 00 21
9,22:14:06.070,ch1,R,0x0189,x| 31 C3 1C 3F 30 D2 00 00
10,22:14:06.071,ch1,R,0x018a,x| 31 C8 00 06 AA 04 4F B0
11,22:14:06.071,ch1,R,0x01f6,x| 1E 20 80 49 81 01 05 FE
12,22:14:06.071,ch1,R,0x017a,x| 31 C5 51 AA 00 00 32 00
13,22:14:06.071,ch1,R,0x017c,x| 17 A4 50 08 4E 06 00 00
14,22:14:06.072,ch1,R,0x017e,x| 00 00 00 00 00 40 08 00
15,22:14:06.072,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
16,22:14:06.073,ch1,R,0x0392,x| 00 46 00 00 00
17,22:14:06.073,ch1,R,0x012e,x| C7 80 02 7F E0 FF FF 00
18,22:14:06.074,ch1,R,0x0090,x| 00 00 00 00
19,22:14:06.074,ch1,R,0x00c6,x| 80 23 80 00 80 08 B2 A2
20,22:14:06.074,ch1,R,0x0242,x| 00 00 FF EF FE 00 0D
21,22:14:06.074,ch1,R,0x029c,x| 00 00 00 00 FF FF FF FF
22,22:14:06.074,ch1,R,0x0352,x| 5C 00 00 00
23,22:14:06.079,ch1,R,0x01bd,x| 0D 18 0D F0 00 00 01 6B
24,22:14:06.080,ch1,R,0x0211,x| 4E 12 0A 64 F1 28 00 E4
25,22:14:06.080,ch1,R,0x0186,x| 17 A4 31 93 1C 00 21
26,22:14:06.080,ch1,R,0x0189,x| 31 C3 1C 3F 30 D2 00 00
27,22:14:06.081,ch1,R,0x018a,x| 31 C8 00 06 AA 04 16 C0
28,22:14:06.081,ch1,R,0x01f6,x| 1E 20 80 49 81 01 05 FE
29,22:14:06.081,ch1,R,0x017a,x| 31 C5 51 AA 00 00 32 00
30,22:14:06.081,ch1,R,0x017c,x| 17 A4 50 08 4E 06 00 00
31,22:14:06.082,ch1,R,0x017e,x| 00 00 00 00 00 40 08 00
32,22:14:06.082,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
33,22:14:06.082,ch1,R,0x0214,x| 04 00
34,22:14:06.082,ch1,R,0x0217,x| 0B 00 00 00 00 00 00
35,22:14:06.083,ch1,R,0x02c6,x| FF FF FF FF FF F0
36,22:14:06.083,ch1,R,0x0511,x| 00 03 51 8D 12 B6 0C
37,22:14:06.083,ch1,R,0x0596,x| 85 3E 85 4E 1A 00 00 00
38,22:14:06.083,ch1,R,0x05da,x| 85 5F 40 00 D5 38 C0 00
39,22:14:06.083,ch1,R,0x0090,x| 00 00 00 00
40,22:14:06.084,ch1,R,0x00c6,x| 80 23 80 00 80 08 B4 A0
41,22:14:06.084,ch1,R,0x012e,x| C7 80 02 7F E0 FF FF 00
42,22:14:06.084,ch1,R,0x029a,x| 00 00 00 00 00 00 0D F2
43,22:14:06.084,ch1,R,0x02b7,x| 00 E0 FF FE 01
44,22:14:06.085,ch1,R,0x0648,x| FF FF F0 64 C8 64 FA 1E
45,22:14:06.085,ch1,R,0x0593,x| 0F FF 00 00
46,22:14:06.085,ch1,R,0x065c,x| 9C 62 00
47,22:14:06.085,ch1,R,0x0666,x| 34 00 00 00
48,22:14:06.085,ch1,R,0x066a,x| 20 FE 00 3E 3E C0 1F 02
49,22:14:06.086,ch1,R,0x05de,x| 06 00 00 80 00 00 00 42
50,22:14:06.089,ch1,R,0x068b,x| 22 0D 81
51,22:14:06.090,ch1,R,0x0186,x| 17 A4 31 93 1C 00 21
52,22:14:06.090,ch1,R,0x0189,x| 31 C3 1C 3F 30 D2 00 00
53,22:14:06.091,ch1,R,0x018a,x| 31 C8 00 06 AA 04 DB D0
54,22:14:06.091,ch1,R,0x01f6,x| 1E 20 80 49 81 01 05 FE
55,22:14:06.091,ch1,R,0x017a,x| 31 C5 51 AA 00 00 32 00
56,22:14:06.091,ch1,R,0x017c,x| 17 A4 50 08 4E 06 00 00
57,22:14:06.092,ch1,R,0x017e,x| 00 00 00 00 00 40 08 00
58,22:14:06.092,ch1,R,0x01a0,x| F0
59,22:14:06.092,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
60,22:14:06.092,ch1,R,0x0563,x| 3D D0
61,22:14:06.092,ch1,R,0x062c,x| 00
62,22:14:06.093,ch1,R,0x012e,x| C7 80 02 7F E0 FF FF 00
63,22:14:06.094,ch1,R,0x0090,x| 00 00 00 00
64,22:14:06.094,ch1,R,0x00c6,x| 80 23 7F F6 80 08 B6 A9
65,22:14:06.094,ch1,R,0x0242,x| 00 00 FF EF FE 00 0D
66,22:14:06.094,ch1,R,0x029c,x| 00 00 00 00 FF FF FF FF
67,22:14:06.095,ch1,R,0x0354,x| 00 00 00 00 00 00 00 00
68,22:14:06.095,ch1,R,0x0673,x| 00 00 50 51 50 50 00
69,22:14:06.099,ch1,R,0x01bd,x| 0D 18 0D F0 00 00 01 6B
70,22:14:06.099,ch1,R,0x0356,x| 67 FF 00 FF 00 00
71,22:14:06.100,ch1,R,0x0211,x| 4E 12 0A 64 F1 28 00 E4
72,22:14:06.100,ch1,R,0x0214,x| 04 00
73,22:14:06.100,ch1,R,0x0575,x| 40 14
74,22:14:06.101,ch1,R,0x0186,x| 17 AE 31 93 1C 00 21
75,22:14:06.101,ch1,R,0x0189,x| 31 C3 1C 3F 30 D2 00 00
76,22:14:06.101,ch1,R,0x018a,x| 31 C8 00 06 AA 04 91 E0
77,22:14:06.101,ch1,R,0x017a,x| 31 C5 51 AA 00 00 32 00
78,22:14:06.102,ch1,R,0x017c,x| 17 A4 50 08 4E 06 00 00
79,22:14:06.102,ch1,R,0x017e,x| 00 00 00 00 00 40 08 00
80,22:14:06.102,ch1,R,0x01f6,x| 1E 20 80 49 81 01 05 FE
81,22:14:06.102,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
82,22:14:06.103,ch1,R,0x0217,x| 0B 00 00 00 00 00 00
83,22:14:06.103,ch1,R,0x02c6,x| FF FF FF FF FF F0
84,22:14:06.103,ch1,R,0x012e,x| C7 80 02 7F E0 FF FF 00
85,22:14:06.103,ch1,R,0x0090,x| 00 00 00 00
86,22:14:06.104,ch1,R,0x00c6,x| 80 23 80 00 80 08 B8 9C
87,22:14:06.104,ch1,R,0x029a,x| 00 00 00 00 00 00 0E F1
88,22:14:06.104,ch1,R,0x02b7,x| 00 E0 FF FE 01
89,22:14:06.105,ch1,R,0x0657,x| 00 00
90,22:14:06.105,ch1,R,0x069f,x| 76 17 25 DF
91,22:14:06.110,ch1,R,0x0186,x| 17 AE 31 93 1C 00 21
92,22:14:06.110,ch1,R,0x0189,x| 31 C3 1C 3F 30 D2 00 00
93,22:14:06.111,ch1,R,0x018a,x| 31 C8 00 06 AA 04 5C F0
94,22:14:06.111,ch1,R,0x01f6,x| 1E 20 80 49 81 01 05 FE
95,22:14:06.111,ch1,R,0x03f7,x| 08 10 04
96,22:14:06.111,ch1,R,0x017a,x| 31 C5 51 AA 00 00 32 00
97,22:14:06.112,ch1,R,0x017c,x| 17 A8 50 08 4E 06 00 00
98,22:14:06.112,ch1,R,0x017e,x| 00 00 00 00 00 40 08 00
99,22:14:06.112,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
100,22:14:06.113,ch1,R,0x012e,x| C7 80 02 7F E0 FF FF 00
101,22:14:06.114,ch1,R,0x0090,x| 00 00 00 00
102,22:14:06.114,ch1,R,0x00c6,x| 80 23 80 0A 80 08 BA 90
103,22:14:06.114,ch1,R,0x0242,x| 00 00 FF EF FE 00 0D
104,22:14:06.114,ch1,R,0x029c,x| 00 00 00 00 FF FF FF FF
105,22:14:06.114,ch1,R,0x0352,x| 5C 00 00 00
106,22:14:06.115,ch1,R,0x04ac,x| 80
107,22:14:06.115,ch1,R,0x045c,x| 00 00 00 00
108,22:14:06.116,ch1,R,0x05df,x| 00 A4
109,22:14:06.119,ch1,R,0x01bd,x| 0D 89 0D F0 00 00 01 6B
110,22:14:06.120,ch1,R,0x0579,x| 01 10 11 11 00 06 C3 00
111,22:14:06.120,ch1,R,0x01bb,x| 1E 61 00 00 03 00 00 00
112,22:14:06.120,ch1,R,0x0211,x| 4E 12 0A 64 F1 28 00 E4
113,22:14:06.120,ch1,R,0x0186,x| 17 AE 31 93 1C 00 21
114,22:14:06.120,ch1,R,0x0189,x| 31 C3 1C 3F 30 D2 00 00
115,22:14:06.121,ch1,R,0x018a,x| 31 C8 00 06 AA 04 23 00
116,22:14:06.121,ch1,R,0x01f6,x| 1E 20 80 48 81 01 05 FE
117,22:14:06.121,ch1,R,0x017a,x| 31 C5 51 AA 00 00 32 00
118,22:14:06.121,ch1,R,0x017c,x| 17 AC 50 08 4E 06 00 00
119,22:14:06.122,ch1,R,0x017e,x| 00 00 00 00 00 40 08 00
120,22:14:06.122,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
121,22:14:06.122,ch1,R,0x0214,x| 04 00
122,22:14:06.122,ch1,R,0x0217,x| 0B 00 00 00 00 00 00
123,22:14:06.122,ch1,R,0x02c6,x| FF FF FF FF FF F0
124,22:14:06.123,ch1,R,0x0653,x| 00 41 58 00
125,22:14:06.123,ch1,R,0x012e,x| C7 80 02 7F E0 FF FF 00
126,22:14:06.123,ch1,R,0x0090,x| 00 00 00 00
127,22:14:06.124,ch1,R,0x00c6,x| 80 23 7F F6 80 08 BC A3
128,22:14:06.124,ch1,R,0x029a,x| 00 00 00 00 00 00 0F F0
129,22:14:06.124,ch1,R,0x02b7,x| 00 E0 FF FE 01
130,22:14:06.124,ch1,R,0x0392,x| 00 46 00 00 00
131,22:14:06.125,ch1,R,0x0668,x| 40 00
132,22:14:06.130,ch1,R,0x0564,x| 27 90
133,22:14:06.130,ch1,R,0x0186,x| 17 AE 31 93 1C 00 21
134,22:14:06.131,ch1,R,0x0189,x| 31 C3 1C 3F 30 D2 00 00
135,22:14:06.131,ch1,R,0x018a,x| 31 C8 00 06 AA 04 EE 10
136,22:14:06.131,ch1,R,0x01f6,x| 1E 20 80 48 81 01 05 FE
137,22:14:06.131,ch1,R,0x017a,x| 31 C5 51 AA 00 00 32 00
138,22:14:06.131,ch1,R,0x017c,x| 17 AC 50 08 4E 06 00 00
139,22:14:06.132,ch1,R,0x017e,x| 00 00 00 00 00 40 08 00
140,22:14:06.132,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
141,22:14:06.133,ch1,R,0x012e,x| C7 80 02 7F E0 FF FF 00
142,22:14:06.134,ch1,R,0x0090,x| 00 00 00 00
143,22:14:06.134,ch1,R,0x00c6,x| 80 23 80 00 80 08 BE 96
144,22:14:06.134,ch1,R,0x0242,x| 00 00 FF EF FE 00 0D
145,22:14:06.134,ch1,R,0x029c,x| 00 00 00 00 FF FF FF FF
146,22:14:06.134,ch1,R,0x0354,x| 00 00 00 00 00 00 00 00
147,22:14:06.139,ch1,R,0x01bd,x| 0D 89 0D F0 00 00 01 6B
148,22:14:06.140,ch1,R,0x0356,x| 67 FF 00 FF 00 00
149,22:14:06.140,ch1,R,0x0211,x| 4E 13 0A 64 F1 28 00 E4
150,22:14:06.140,ch1,R,0x0214,x| 04 00
151,22:14:06.141,ch1,R,0x0186,x| 17 A8 31 93 1C 00 21
152,22:14:06.141,ch1,R,0x0189,x| 31 C3 1C 3F 30 D2 00 00
153,22:14:06.141,ch1,R,0x018a,x| 31 C8 00 06 AA 04 A4 20
154,22:14:06.141,ch1,R,0x017a,x| 31 C5 51 AA 00 00 32 00
155,22:14:06.142,ch1,R,0x017c,x| 17 AC 50 08 4E 06 00 00
156,22:14:06.142,ch1,R,0x017e,x| 00 00 00 00 00 40 08 00
157,22:14:06.142,ch1,R,0x01f6,x| 1E 20 80 49 81 01 05 FE
158,22:14:06.142,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
159,22:14:06.142,ch1,R,0x0217,x| 0B 00 00 00 00 00 00
160,22:14:06.143,ch1,R,0x02c6,x| FF FF FF FF FF F0
161,22:14:06.143,ch1,R,0x0634,x| 80 00 00
162,22:14:06.143,ch1,R,0x012e,x| C7 80 02 7F E0 FF FF 00
163,22:14:06.143,ch1,R,0x0090,x| 00 00 00 00
164,22:14:06.144,ch1,R,0x00c6,x| 80 23 80 0A 80 08 A0 AA
165,22:14:06.144,ch1,R,0x029a,x| 00 00 00 00 00 00 00 FF
166,22:14:06.144,ch1,R,0x02b7,x| 00 E0 FF FE 01
167,22:14:06.149,ch1,R,0x03b7,x| 30 64 FF 8F 7F 46 FF FF
168,22:14:06.150,ch1,R,0x0186,x| 17 A8 31 93 1C 00 21
169,22:14:06.150,ch1,R,0x0189,x| 31 C3 1C 3F 30 D2 00 00
170,22:14:06.151,ch1,R,0x018a,x| 31 C8 00 06 AA 04 69 30
171,22:14:06.151,ch1,R,0x01f6,x| 1E 20 80 49 81 01 05 FE
172,22:14:06.151,ch1,R,0x017a,x| 31 C5 51 AA 00 00 32 00
173,22:14:06.151,ch1,R,0x017c,x| 17 A8 50 08 4E 06 00 00
174,22:14:06.152,ch1,R,0x017e,x| 00 00 00 00 00 40 08 00
175,22:14:06.152,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
176,22:14:06.152,ch1,R,0x0500,x| 02 CB B2 9E A7
177,22:14:06.152,ch1,R,0x04f8,x| 58 14 30 FF FF 03 FF 00
178,22:14:06.153,ch1,R,0x0303,x| 59 67 C8 18 66 C0 00
179,22:14:06.153,ch1,R,0x03fa,x| 00 00
180,22:14:06.153,ch1,R,0x0552,x| 00 04
181,22:14:06.153,ch1,R,0x012e,x| C7 80 02 7F E0 FF FF 00
182,22:14:06.154,ch1,R,0x0090,x| 00 00 00 00
183,22:14:06.154,ch1,R,0x00c6,x| 80 23 7F F6 80 08 A2 BD
184,22:14:06.154,ch1,R,0x0242,x| 00 00 FF EF FE 00 0D
185,22:14:06.154,ch1,R,0x029c,x| 00 00 00 00 FF FF FF FF
186,22:14:06.154,ch1,R,0x0352,x| 5C 00 00 00
187,22:14:06.159,ch1,R,0x01bd,x| 0D 89 0D F0 00 00 01 6B
188,22:14:06.160,ch1,R,0x0211,x| 4E 13 0A 64 F1 28 00 E4
189,22:14:06.160,ch1,R,0x0214,x| 04 00
190,22:14:06.160,ch1,R,0x0186,x| 17 A8 31 93 1C 00 21
191,22:14:06.161,ch1,R,0x0189,x| 31 C3 1C 3F 30 D2 00 00
192,22:14:06.161,ch1,R,0x018a,x| 31 C8 00 06 AA 04 30 40
193,22:14:06.161,ch1,R,0x01f6,x| 1E 20 80 49 81 01 05 FE
194,22:14:06.161,ch1,R,0x017a,x| 31 C5 51 AA 00 00 32 00
195,22:14:06.161,ch1,R,0x017c,x| 17 A8 50 08 4E 06 00 00
196,22:14:06.162,ch1,R,0x017e,x| 00 00 00 00 00 40 08 00
197,22:14:06.162,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
198,22:14:06.162,ch1,R,0x0217,x| 0B 00 00 00 00 00 00
199,22:14:06.162,ch1,R,0x0218,x| 98
200,22:14:06.163,ch1,R,0x02c6,x| FF FF FF FF FF F0
201,22:14:06.163,ch1,R,0x04fa,x| 08 00
202,22:14:06.163,ch1,R,0x0671,x| 02 00
203,22:14:06.163,ch1,R,0x012e,x| C7 80 02 7F E0 FF FF 00
204,22:14:06.163,ch1,R,0x0090,x| 00 00 00 00
205,22:14:06.164,ch1,R,0x00c6,x| 80 23 80 00 80 08 A4 B0
206,22:14:06.164,ch1,R,0x029a,x| 00 00 00 00 00 00 01 FE
207,22:14:06.164,ch1,R,0x02b7,x| 00 E0 FF FE 01
208,22:14:06.164,ch1,R,0x05d7,x| 00 00 12 7F 09 F0 C0
209,22:14:06.165,ch1,R,0x0350,x| C7 4E 82 BE 14 98 94 85
210,22:14:06.166,ch1,R,0x055d,x| 01 1D F0 00 91 C0 00 00
211,22:14:06.170,ch1,R,0x0186,x| 17 A8 31 93 1C 00 21
212,22:14:06.170,ch1,R,0x0189,x| 31 C3 1C 3F 30 D2 00 00
213,22:14:06.171,ch1,R,0x018a,x| 31 C8 00 06 AA 04 FD 50
214,22:14:06.171,ch1,R,0x01f6,x| 1E 20 80 49 81 01 05 FE
215,22:14:06.171,ch1,R,0x017a,x| 31 C5 51 AA 00 00 32 00
216,22:14:06.171,ch1,R,0x017c,x| 17 A8 50 08 4E 06 00 00
217,22:14:06.172,ch1,R,0x017e,x| 00 00 00 00 00 40 08 00
218,22:14:06.172,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
219,22:14:06.172,ch1,R,0x03f7,x| 08 10 04
220,22:14:06.173,ch1,R,0x0392,x| 00 46 00 00 00
221,22:14:06.173,ch1,R,0x012e,x| C7 80 02 7F E0 FF FF 00
222,22:14:06.174,ch1,R,0x0090,x| 00 00 00 00
223,22:14:06.174,ch1,R,0x00c6,x| 80 23 80 0A 80 08 A6 A4
224,22:14:06.174,ch1,R,0x0242,x| 00 00 FF EF FE 00 0D
225,22:14:06.174,ch1,R,0x029c,x| 00 00 00 00 FF FF FF FF
226,22:14:06.175,ch1,R,0x0354,x| 00 00 00 00 00 00 00 00
227,22:14:06.179,ch1,R,0x01bd,x| 0D 89 0D F0 00 00 01 6B
228,22:14:06.180,ch1,R,0x0356,x| 67 FF 00 FF 00 00
229,22:14:06.180,ch1,R,0x0211,x| 4E 12 0A 64 F1 28 00 E4
230,22:14:06.180,ch1,R,0x0214,x| 04 00
231,22:14:06.180,ch1,R,0x0186,x| 17 B2 31 93 1C 00 21
232,22:14:06.181,ch1,R,0x0189,x| 31 C3 1C 3F 30 D2 00 00
233,22:14:06.181,ch1,R,0x018a,x| 31 C8 00 06 AA 04 B7 60
234,22:14:06.181,ch1,R,0x01f6,x| 1E 20 80 49 81 01 05 FE
235,22:14:06.181,ch1,R,0x017a,x| 31 C5 51 AA 00 00 32 00
236,22:14:06.182,ch1,R,0x017c,x| 17 A8 50 08 4E 06 00 00
237,22:14:06.182,ch1,R,0x017e,x| 00 00 00 00 00 40 08 00
238,22:14:06.182,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
239,22:14:06.182,ch1,R,0x0217,x| 0B 00 00 00 00 00 00
240,22:14:06.182,ch1,R,0x02c6,x| FF FF FF FF FF F0
241,22:14:06.183,ch1,R,0x0511,x| 00 42 1A 46 7D C3 EF
242,22:14:06.183,ch1,R,0x0596,x| 85 3E 85 4E 1A 00 00 00
243,22:14:06.183,ch1,R,0x05da,x| 85 5F 40 00 D5 38 C0 00
244,22:14:06.183,ch1,R,0x0090,x| 00 00 00 00
245,22:14:06.184,ch1,R,0x00c6,x| 80 23 80 00 80 08 A8 AC
246,22:14:06.184,ch1,R,0x012e,x| C8 80 02 7F E0 FF FF 00
247,22:14:06.184,ch1,R,0x029a,x| 00 00 00 00 00 00 02 FD
248,22:14:06.184,ch1,R,0x02b7,x| 00 E0 FF FE 01
249,22:14:06.184,ch1,R,0x0648,x| FF FF F0 64 C8 64 FA 1E
250,22:14:06.185,ch1,R,0x0593,x| 0F FF 00 00
251,22:14:06.185,ch1,R,0x065c,x| 9C 63 00
252,22:14:06.185,ch1,R,0x0666,x| 34 00 00 00
253,22:14:06.185,ch1,R,0x066a,x| 20 FE 00 3F 3F C0 1F 02
254,22:14:06.185,ch1,R,0x05de,x| 06 00 00 80 00 00 00 42
255,22:14:06.189,ch1,R,0x068b,x| 22 0D 81
256,22:14:06.190,ch1,R,0x0186,x| 17 B2 31 93 1C 00 21
257,22:14:06.190,ch1,R,0x0189,x| 31 C3 1C 3F 30 D2 00 00
258,22:14:06.191,ch1,R,0x018a,x| 31 C8 00 06 AA 04 7A 70
259,22:14:06.191,ch1,R,0x01f6,x| 1E 20 80 49 81 01 05 FE
260,22:14:06.191,ch1,R,0x017a,x| 31 C5 51 AA 00 00 32 00
261,22:14:06.191,ch1,R,0x017c,x| 17 AC 50 08 4E 06 00 00
262,22:14:06.192,ch1,R,0x017e,x| 00 00 00 00 00 40 08 00
263,22:14:06.192,ch1,R,0x01a0,x| F0
264,22:14:06.192,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
265,22:14:06.192,ch1,R,0x0563,x| 0C C0
266,22:14:06.192,ch1,R,0x062c,x| 00
267,22:14:06.193,ch1,R,0x012e,x| C8 80 02 7F E0 FF FF 00
268,22:14:06.194,ch1,R,0x0090,x| 00 00 00 00
269,22:14:06.194,ch1,R,0x00c6,x| 80 23 80 00 80 08 AA AA
270,22:14:06.194,ch1,R,0x0242,x| 00 00 FF EF FE 00 0D
271,22:14:06.194,ch1,R,0x029c,x| 00 00 00 00 FF FF FF FF
272,22:14:06.194,ch1,R,0x0352,x| 5C 00 00 00
273,22:14:06.195,ch1,R,0x0673,x| 00 00 50 51 50 50 00
274,22:14:06.200,ch1,R,0x01bd,x| 0D 89 0D F0 00 00 01 6B
275,22:14:06.200,ch1,R,0x0211,x| 4E 12 0A 64 F1 28 00 E4
276,22:14:06.200,ch1,R,0x0214,x| 04 00
277,22:14:06.200,ch1,R,0x0186,x| 17 B2 31 93 1C 00 21
278,22:14:06.200,ch1,R,0x0189,x| 31 C3 1C 3F 30 D2 00 00
279,22:14:06.201,ch1,R,0x018a,x| 31 C8 00 06 AA 04 05 80
280,22:14:06.201,ch1,R,0x01f6,x| 1E 20 80 49 81 01 05 FE
281,22:14:06.201,ch1,R,0x017a,x| 31 C5 51 AA 00 00 32 00
282,22:14:06.201,ch1,R,0x017c,x| 17 B0 50 08 4E 06 00 00
283,22:14:06.202,ch1,R,0x017e,x| 00 00 00 00 00 40 08 00
284,22:14:06.202,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
285,22:14:06.202,ch1,R,0x0217,x| 0B 00 00 00 00 00 00
286,22:14:06.202,ch1,R,0x02c6,x| FF FF FF FF FF F0
287,22:14:06.203,ch1,R,0x0575,x| 40 14
288,22:14:06.203,ch1,R,0x012e,x| C7 80 02 7F E0 FF FF 00
289,22:14:06.203,ch1,R,0x0090,x| 00 00 00 00
290,22:14:06.204,ch1,R,0x00c6,x| 80 23 80 00 80 08 AC A8
291,22:14:06.204,ch1,R,0x029a,x| 00 00 00 00 00 00 03 FC
292,22:14:06.204,ch1,R,0x02b7,x| 00 E0 FF FE 01
293,22:14:06.205,ch1,R,0x0657,x| 00 00
294,22:14:06.210,ch1,R,0x0186,x| 17 B2 31 93 1C 00 21
295,22:14:06.211,ch1,R,0x0189,x| 31 C3 1C 3F 30 D2 00 00
296,22:14:06.211,ch1,R,0x018a,x| 31 C8 00 06 AA 04 C8 90
297,22:14:06.211,ch1,R,0x01f6,x| 1E 20 80 49 81 01 05 FE
298,22:14:06.211,ch1,R,0x017a,x| 31 C5 51 AA 00 00 32 00
299,22:14:06.211,ch1,R,0x017c,x| 17 B0 50 08 4E 06 00 00
300,22:14:06.212,ch1,R,0x017e,x| 00 00 00 00 00 40 08 00
301,22:14:06.212,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
302,22:14:06.213,ch1,R,0x012e,x| C7 80 02 7F E0 FF FF 00
303,22:14:06.213,ch1,R,0x0090,x| 00 00 00 00
304,22:14:06.214,ch1,R,0x00c6,x| 80 23 7F F6 80 08 AE B1
305,22:14:06.214,ch1,R,0x0242,x| 00 00 FF EF FE 00 0D
306,22:14:06.214,ch1,R,0x029c,x| 00 00 00 00 FF FF FF FF
307,22:14:06.214,ch1,R,0x0354,x| 00 00 00 00 00 00 00 00
308,22:14:06.215,ch1,R,0x04ac,x| 80
309,22:14:06.215,ch1,R,0x045c,x| 00 00 00 00
310,22:14:06.216,ch1,R,0x05df,x| 00 A4
311,22:14:06.220,ch1,R,0x01bd,x| 0D 95 0D F0 00 00 01 6B
312,22:14:06.220,ch1,R,0x0356,x| 67 FF 00 FF 00 00
313,22:14:06.220,ch1,R,0x01bb,x| 1E 61 00 00 03 00 00 00
314,22:14:06.220,ch1,R,0x0211,x| 4E 13 0A 64 F1 28 00 E4
315,22:14:06.220,ch1,R,0x0186,x| 17 A6 31 93 1C 00 21
316,22:14:06.221,ch1,R,0x0189,x| 31 C3 1C 3F 30 D2 00 00
317,22:14:06.221,ch1,R,0x018a,x| 31 C8 00 06 AA 04 82 A0
318,22:14:06.221,ch1,R,0x017a,x| 31 C5 51 AA 00 00 32 00
319,22:14:06.221,ch1,R,0x017c,x| 17 B0 50 08 4E 06 00 00
320,22:14:06.222,ch1,R,0x017e,x| 00 00 00 00 00 40 08 00
321,22:14:06.222,ch1,R,0x01f6,x| 1E 20 80 48 81 01 05 FE
322,22:14:06.222,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
323,22:14:06.222,ch1,R,0x0214,x| 04 00
324,22:14:06.222,ch1,R,0x0217,x| 0B 00 00 00 00 00 00
325,22:14:06.223,ch1,R,0x02c6,x| FF FF FF FF FF F0
326,22:14:06.223,ch1,R,0x0401,x| 00 00 00 00 00 00 00 00
327,22:14:06.223,ch1,R,0x04a4,x| 00 70 00 00 00 00 00
328,22:14:06.223,ch1,R,0x0090,x| 00 00 00 00
329,22:14:06.224,ch1,R,0x00c6,x| 80 23 80 0A 80 08 B0 9A
330,22:14:06.224,ch1,R,0x012e,x| C8 80 02 7F E0 FF FF 00
331,22:14:06.224,ch1,R,0x029a,x| 00 00 00 00 00 00 04 FB
332,22:14:06.224,ch1,R,0x02b7,x| 00 E0 FF FE 01
333,22:14:06.224,ch1,R,0x0392,x| 00 46 00 00 00
334,22:14:06.225,ch1,R,0x0405,x| 00 00 00 00 3C 3F E0 00
335,22:14:06.225,ch1,R,0x0579,x| 01 10 11 11 00 06 C3 00
336,22:14:06.225,ch1,R,0x0653,x| 00 41 58 00
337,22:14:06.225,ch1,R,0x0668,x| 40 00
338,22:14:06.225,ch1,R,0x0699,x| 28 32 8A 30 80 00 09 80
339,22:14:06.230,ch1,R,0x0564,x| 27 30
340,22:14:06.230,ch1,R,0x0186,x| 17 A6 31 93 1C 00 21
341,22:14:06.231,ch1,R,0x0189,x| 31 C3 1C 3F 30 D2 00 00
342,22:14:06.231,ch1,R,0x018a,x| 31 C8 00 06 AA 04 4F B0
343,22:14:06.231,ch1,R,0x01f6,x| 1E 20 80 48 81 01 05 FE
344,22:14:06.231,ch1,R,0x017a,x| 31 C5 51 AA 00 00 32 00
345,22:14:06.231,ch1,R,0x017c,x| 17 AC 50 08 4E 06 00 00
346,22:14:06.232,ch1,R,0x017e,x| 00 00 00 00 00 40 08 00
347,22:14:06.232,ch1,R,0x020c,x| 00 00 00 00 00 00 00 00
348,22:14:06.232,ch1,R,0x03f7,x| 08 10 04
349,22:14:06.233,ch1,R,0x012e,x| C8 80 02 7F E0 FF FF 00
350,22:14:06.234,ch1,R,0x0090,x| 00 00 00 00
351,22:14:06.234,ch1,R,0x00c6,x| 80 23 80 00 80 08 B2 A2
352,22:14:06.234,ch1,R,0x0242,x| 00 00 FF EF FE 00 0D
353,22:14:06.234,ch1,R,0x029c,x| 00 00 00 00 FF FF FF FF
354,22:14:06.234,ch1,R,0x0352,x| 5C 00 00 00
355,22:14:06.240,ch1,R,0x01bd,x| 0D 95 0D F0 00 00 01 6B
356,22:14:06.240,ch1,R,0x0211,x| 4E 13 0A 64 F1 28 00 E4
357,22:14:06.240,ch1,R,0x0186,x| 17 A6 31 93 1C 00 21
